X,Y,OBJECTID,LATITUDE,LONGITUDE,DATE_MARKED,YEAR_MARKED,VOLUNTEER_GROUP,CATCH_BASIN_ID,INTERSECTION,GIS_ID,CREATOR,CREATED,EDITOR,EDITED
-76.9983383898163,38.9255411262883,616,38.925533,-76.998336,4/3/2011,2011,Edgewood Community,C-267-104-718-112,6th & Franklin,StormDrainsPt_646,,,,
-77.0324856288838,38.9254466833821,617,38.925439,-77.032483,7/1/2011,2011,Jim Graham Youth Program,C-238-104-114-661,14th & Girard,StormDrainsPt_723,,,,
-77.0768520096415,38.9252965689375,618,38.925289,-77.07685,5/16/2019,2019,Fannie Mae,C-199-105-600-390,"1 storm drain, 3850 Tunlaw",StormDrainsPt_1886,,,,
-77.0227717303539,38.9252550129266,619,38.925247,-77.022769,7/7/2011,2011,Jim Graham Youth Program,C-246-104-531-257,Georgia & Fairmont,StormDrainsPt_788,,,,
-77.0225161816173,38.9249105663022,620,38.924903,-77.022514,7/7/2011,2011,Jim Graham Youth Program,C-246-103-746-870,Georgia & Fairmont,StormDrainsPt_787,,,,
-77.0760868734364,38.9248610307839,621,38.924853,-77.076085,5/16/2019,2019,Fannie Mae,C-200-104-296-875 and C-200-104-434-890,"2 drains, 2634 Tunlaw",StormDrainsPt_1887,,,,
-77.0298967415411,38.9248161254226,622,38.924808,-77.029894,7/27/2011,2011,Jim Graham Youth Program,C-240-103-342-912,13th & Fairmont,StormDrainsPt_871,,,,
-77.0271911818488,38.9248161286884,623,38.924808,-77.027189,8/8/2011,2011,Jim Graham Youth Program,C-242-103-689-859,11th & Fairmont,StormDrainsPt_918,,,,
-77.0366300704983,38.9248077948662,624,38.9248,-77.036628,7/25/2011,2011,Jim Graham Youth Program,C-234-104-505-032,16th & Fuller,StormDrainsPt_812,,,,
-77.0363189639715,38.9247355731761,625,38.924728,-77.036317,7/25/2011,2011,Jim Graham Youth Program,C-234-103-775-947,16th & Fuller,StormDrainsPt_811,,,,
-77.0366634119599,38.9247216828857,626,38.924714,-77.036661,7/25/2011,2011,Jim Graham Youth Program,C-234-103-474-940,16th & Fuller,StormDrainsPt_810,,,,
-77.0272161800996,38.9247161215098,627,38.924708,-77.027214,8/8/2011,2011,Jim Graham Youth Program,C-242-103-663-748,11th & Fairmont,StormDrainsPt_917,,,,
-77.0297967408214,38.9246938990535,628,38.924686,-77.029794,7/27/2011,2011,Jim Graham Youth Program,C-240-103-373-801,13th & Fairmont,StormDrainsPt_872,,,,
-77.0297939604051,38.9246911251998,629,38.924683,-77.029792,7/27/2011,2011,Jim Graham Youth Program,C-240-103-427-772,13th & Fairmont,StormDrainsPt_873,,,,
-77.0271439569602,38.9246633495532,630,38.924656,-77.027142,8/8/2011,2011,Jim Graham Youth Program,C-242-103-728-690,11th & Fairmont,StormDrainsPt_919,,,,
-77.0296356223058,38.9246605732075,631,38.924653,-77.029633,7/27/2011,2011,Jim Graham Youth Program,C-240-103-567-733,13th & Fairmont,StormDrainsPt_874,,,,
-77.0323411891031,38.9246383438705,632,38.924631,-77.032339,7/1/2011,2011,Jim Graham Youth Program,C-238-103-219-760,14th & Fairmont,StormDrainsPt_721,,,,
-77.0269411834287,38.9246244625192,633,38.924617,-77.026939,8/8/2011,2011,Jim Graham Youth Program,C-242-103-898-643,11th & Fairmont,StormDrainsPt_920,,,,
-77.0324134026834,38.9245855711386,634,38.924578,-77.032411,7/1/2011,2011,Jim Graham Youth Program,C-238-103-155-706,14th & Fairmont,StormDrainsPt_720,,,,
-77.0401189614693,38.9244911237353,635,38.924483,-77.040117,7/26/2011,2011,Jim Graham Youth Program,C-231-103-475-749,Ontario & Columbia,StormDrainsPt_827,,,,
-77.0226495093986,38.9242689049224,636,38.924261,-77.022647,7/7/2011,2011,Jim Graham Youth Program,C-246-103-612-168,Georgia & Euclid,StormDrainsPt_786,,,,
-77.0032495078316,38.9242105730825,637,38.924203,-77.003247,4/3/2011,2011,Edgewood Community,C-263-102-432-725,Lincoln (btw Franklin Douglas),StormDrainsPt_605,,,,
-76.99835228462,38.9241133438946,638,38.924106,-76.99835,4/3/2011,2011,Edgewood Community,C-267-102-673-531,Edgewood & 6th,StormDrainsPt_642,,,,
-76.998510620436,38.9241050133204,639,38.924097,-76.998508,4/3/2011,2011,Edgewood Community,C-267-102-534-524,Edgewood & 6th,StormDrainsPt_641,,,,
-77.0320495120652,38.9238827882569,640,38.923875,-77.032047,7/1/2011,2011,Jim Graham Youth Program,C-238-102-454-917,14th & Euclid,StormDrainsPt_717,,,,
-77.0271967391469,38.923724454048,641,38.923717,-77.027194,8/8/2011,2011,Jim Graham Youth Program,C-242-102-656-647,11th & Euclid,StormDrainsPt_915,,,,
-77.0319689657301,38.9236883476798,642,38.923681,-77.031967,7/1/2011,2011,Jim Graham Youth Program,C-238-102-519-702,14th & Euclid,StormDrainsPt_718,,,,
-77.0770768448786,38.9235804614004,643,38.923573,-77.077075,5/16/2019,2019,Fannie Mae,C 199-103-405-473 and C 199-103-401-553,2 storm drains on 39th St NW and Davis Pl,StormDrainsPt_1896,,,,
-77.0021078450508,38.9235827913671,644,38.923575,-77.002106,4/3/2011,2011,Edgewood Community,C-264-102-409-005,3rd Douglass,StormDrainsPt_619,,,,
-77.000671729366,38.923563350497,645,38.923556,-77.000669,4/3/2011,2011,Edgewood Community,C-265-101-648-967,Edgewood & Douglas,StormDrainsPt_628,,,,
-77.0019717312276,38.9235272394265,646,38.923519,-77.001969,4/3/2011,2011,Edgewood Community,C-264-101-520-946,3rd Douglass,StormDrainsPt_617,,,,
-76.9663954827245,38.9235218395776,647,38.923514,-76.966393,6/5/2018,2018,DOEE, , ,StormDrainsPt_1598,,,,
-76.9649882361788,38.9235152467598,648,38.923507,-76.964986,6/5/2018,2018,DOEE, , ,StormDrainsPt_1599,,,,
-76.965190939592,38.923503992857,649,38.923496,-76.965189,6/7/2018,2018,DOEE, , ,StormDrainsPt_1648,,,,
-77.0003967252833,38.9234966811712,650,38.923489,-77.000394,4/3/2011,2011,Edgewood Community,C-265-101-887-883,Edgewood & Douglas,StormDrainsPt_631,,,,
-77.0004106207891,38.9234022378782,651,38.923394,-77.000408,4/3/2011,2011,Edgewood Community,C-265-101-868-774,Edgewood & Douglas,StormDrainsPt_630,,,,
-77.0019439471559,38.9233994568494,652,38.923392,-77.001942,4/3/2011,2011,Edgewood Community,C-264-101-547-804,3rd Douglass,StormDrainsPt_618,,,,
-77.0366050741501,38.9233133492032,653,38.923306,-77.036603,7/25/2011,2011,Jim Graham Youth Program,C-234-102-490-373,16th & Euclid,StormDrainsPt_807,,,,
-77.0363272988912,38.9232133444122,654,38.923206,-77.036325,7/25/2011,2011,Jim Graham Youth Program,C-234-102-727-257,16th & Euclid,StormDrainsPt_809,,,,
-77.0366384035245,38.923205013677,655,38.923197,-77.036636,7/25/2011,2011,Jim Graham Youth Program,C-234-102-454-252,16th & Euclid,StormDrainsPt_806,,,,
-77.0418273009762,38.9231355650204,656,38.923128,-77.041825,7/26/2011,2011,Jim Graham Youth Program,C-229-102-961-275,Euclid & Columbia,StormDrainsPt_825,,,,
-77.0004217243674,38.9231133499594,657,38.923106,-77.000419,4/3/2011,2011,Edgewood Community,C-265-101-852-460,4th & Edgewood,StormDrainsPt_629,,,,
-77.0034022859831,38.9230189029311,658,38.923011,-77.0034,4/3/2011,2011,Edgewood Community,C-263-101-270-407,Cromwell & 2nd,StormDrainsPt_604,,,,
-77.0021050591474,38.9229661267348,659,38.922958,-77.002103,4/3/2011,2011,Edgewood Community,C-264-101-393-323,3rd Cromwell,StormDrainsPt_616,,,,
-77.0021161731012,38.9228716832798,660,38.922864,-77.002114,4/3/2011,2011,Edgewood Community,C-264-101-380-220,3rd Cromwell,StormDrainsPt_615,,,,
-77.0328356251311,38.9226966783952,661,38.922689,-77.032833,Unknown, ,Unknown,C-237-101-743-619,1419 Clifton St,StormDrainsPt_1810,,,,
-77.0805368971338,38.9225994004692,662,38.922592,-77.080535,5/16/2019,2019,FNMA,C-196-102-382-452,1 SD North side Calvert St NW at 41st St NW,StormDrainsPt_1880,,,,
-77.0328550666301,38.9225939059745,663,38.922586,-77.032853,Unknown, ,Unknown,C-237-101-721-508,1420 Clifton St,StormDrainsPt_1809,,,,
-77.03191062578,38.9225300104186,664,38.922522,-77.031908,7/1/2011,2011,Jim Graham Youth Program,C-238-101-540-417,14th & Clifton,StormDrainsPt_715,,,,
-77.0805580499219,38.9225003033035,665,38.922493,-77.080556,5/16/2019,2019,Fannie Mae,C-196-102-360-343,1 storm drain on Calvert and 41st St NW,StormDrainsPt_1898,,,,
-77.076900887177,38.9224983170876,666,38.922491,-77.076899,5/16/2019,2019,Fannie Mae,C-199-102-469-384 (1 other in vicinity),1 storm drain Calvert and 39th,StormDrainsPt_1895,,,,
-77.0786945320555,38.9224934025384,667,38.922486,-77.078692,5/16/2019,2019,Fannie Mae,C-197-102-967-283 (2 others in vicinity),1 storm drain at Calvert St NW and 40th St,StormDrainsPt_1897,,,,
-77.0271522884583,38.922496684055,668,38.922489,-77.02715,8/8/2011,2011,Jim Graham Youth Program,C-242-101-669-287,11th & Clifton,StormDrainsPt_914,,,,
-77.0035745116085,38.9224883436028,669,38.922481,-77.003572,4/3/2011,2011,Edgewood Community,C-263-100-107-819,Channing & 2nd,StormDrainsPt_601,,,,
-77.0034411690514,38.9224883476077,670,38.922481,-77.003439,4/3/2011,2011,Edgewood Community,C-263-100-218-825,Channing & 2nd,StormDrainsPt_602,,,,
-77.0321245125961,38.9224661278398,671,38.922458,-77.032122,7/1/2011,2011,Jim Graham Youth Program,C-238-101-356-346,14th & Clifton,StormDrainsPt_714,,,,
-77.0428439644187,38.9224577887639,672,38.92245,-77.042842,7/26/2011,2011,Jim Graham Youth Program,C-229-101-059-547,18th & Columbia,StormDrainsPt_824,,,,
-77.0221717373511,38.9224633504514,673,38.922456,-77.022169,7/7/2011,2011,Jim Graham Youth Program,C-246-101-983-153,Georgia & Howard Pl,StormDrainsPt_785,,,,
-76.9666524192345,38.9224537242399,674,38.922446,-76.96665,6/7/2018,2018,DOEE, , ,StormDrainsPt_1646,,,,
-77.0272411816223,38.9223911218441,675,38.922383,-77.027239,8/8/2011,2011,Jim Graham Youth Program,C-242-101-588-169,11th & Clifton,StormDrainsPt_913,,,,
-77.0318384078172,38.9223883471992,676,38.922381,-77.031836,7/1/2011,2011,Jim Graham Youth Program,C-238-101-598-256,14th & Clifton,StormDrainsPt_716,,,,
-77.0223856265762,38.922380009702,677,38.922372,-77.022383,7/19/2013,2013,GZEP,C-246-101-803-072,Georgia Ave and Howard,StormDrainsPt_1140,,,,
-77.0021606236515,38.9223300119959,678,38.922322,-77.002158,4/3/2011,2011,Edgewood Community,C-264-100-327-620,3rd Channing,StormDrainsPt_612,,,,
-77.0035828406043,38.9223189057915,679,38.922311,-77.003581,4/3/2011,2011,Edgewood Community,C-263-100-095-643,Channing & 2nd,StormDrainsPt_600,,,,
-76.966404976363,38.9222674062702,680,38.92226,-76.966403,6/7/2018,2018,DOEE, , ,StormDrainsPt_1647,,,,
-77.0038550682767,38.9222522355283,681,38.922244,-77.003853,4/3/2011,2011,Edgewood Community,C-262-100-856-567,Channing & Lincoln,StormDrainsPt_597,,,,
-77.0744355653599,38.9219351273849,682,38.921927,-77.074433,5/16/2019,2019,Fannie Mae,"C-201-101-656-598, C-201-101-733-647","2 drains, Beecher and Tunlaw",StormDrainsPt_1892,,,,
-77.032049517857,38.9217661205446,683,38.921758,-77.032047,7/1/2011,2011,Jim Graham Youth Program,C-238-100-399-571,14th & Chapin,StormDrainsPt_712,,,,
-77.0321050743107,38.9216050094139,684,38.921597,-77.032103,7/1/2011,2011,Jim Graham Youth Program,C-238-100-348-393,14th & Chapin,StormDrainsPt_711,,,,
-77.0021022802636,38.9214133439918,685,38.921406,-77.0021,4/3/2011,2011,Edgewood Community,C-264-099-360-592,3rd Bryant,StormDrainsPt_610,,,,
-77.0019717301468,38.921405013569,686,38.921397,-77.001969,4/3/2011,2011,Edgewood Community,C-264-099-466-590,3rd Bryant,StormDrainsPt_611,,,,
-77.004185615,38.9212605697676,687,38.921253,-77.004183,4/3/2011,2011,Edgewood Community,C-262-099-548-468,Bryant & Lincoln,StormDrainsPt_596,,,,
-77.0036356136668,38.9212577956019,688,38.92125,-77.003633,4/3/2011,2011,Edgewood Community,C-263-099-022-461,Bryant & 2nd,StormDrainsPt_598,,,,
-76.9967356167793,38.9212355741369,689,38.921228,-76.996733,4/3/2011,2011,Edgewood Community,C-269-099-007-303,Rhode Island,StormDrainsPt_651,,,,
-77.0208383998908,38.9212244557446,690,38.921217,-77.020836,7/19/2013,2013,Brian McNeil,C-248-099-107-752,2300 6 St,StormDrainsPt_1144,,,,
-77.0207828441486,38.9211577950205,691,38.92115,-77.020781,7/19/2013,2013,Brian McNeil,C-248-099-156-678,2300 6 St,StormDrainsPt_1145,,,,
-77.022196741035,38.9211383472528,692,38.921131,-77.022194,7/7/2011,2011,Jim Graham Youth Program,C-246-099-927-680,Georgia & Barry Pl,StormDrainsPt_784,,,,
-76.9970550585341,38.9211355721883,693,38.921128,-76.997053,4/3/2011,2011,Edgewood Community,C-268-099-724-194,Rhode Island,StormDrainsPt_650,,,,
-77.0207717396069,38.9210800101014,694,38.921072,-77.020769,7/19/2013,2013,Brian McNeil,C-248-099-162-590,2300 6 St,StormDrainsPt_1146,,,,
-77.0298578449138,38.9210466836609,695,38.921039,-77.029856,7/27/2011,2011,Jim Graham Youth Program,C-240-099-284-727,13th & Belmont middle,StormDrainsPt_866,,,,
-77.0317022997343,38.9210439006842,696,38.921036,-77.0317,7/1/2011,2011,Jim Graham Youth Program,C-238-099-688-761,14th & Belmont,StormDrainsPt_710,,,,
-77.0297911783477,38.9210133428445,697,38.921006,-77.029789,7/27/2011,2011,Jim Graham Youth Program,C-240-099-342-691,13th & Belmont,StormDrainsPt_868,,,,
-76.9966967308852,38.9210133466605,698,38.921006,-76.996694,4/3/2011,2011,Edgewood Community,C-269-099-032-056,Rhode Island,StormDrainsPt_652,,,,
-76.9975189465743,38.9209661273345,699,38.920958,-76.997517,4/3/2011,2011,Edgewood Community,C-268-099-319-019,Rhode Island,StormDrainsPt_649,,,,
-77.0365995178205,38.9209133440776,700,38.920906,-77.036597,7/25/2011,2011,Jim Graham Youth Program,C-234-099-436-708,16th & Crescent,StormDrainsPt_804,,,,
-76.9972439478919,38.9207966835734,701,38.920789,-76.997242,4/3/2011,2011,Edgewood Community,C-268-098-552-828,Rhode Island,StormDrainsPt_648,,,,
-76.9981106142554,38.9207716846624,702,38.920764,-76.998108,4/3/2011,2011,Edgewood Community,C-267-098-800-814,Rhode Island,StormDrainsPt_640,,,,
-77.029613407268,38.9206800168921,703,38.920672,-77.029611,7/27/2011,2011,Jim Graham Youth Program,C-240-099-485-321,13th & Florida,StormDrainsPt_869,,,,
-77.0421328566259,38.9206661201566,704,38.920658,-77.042131,7/26/2011,2011,Jim Graham Youth Program,C-229-099-632-545,18th & Belmont,StormDrainsPt_823,,,,
-77.0737272032089,38.9206285400848,705,38.920621,-77.073725,5/16/2019,2019,Fannie Mae,C-202-100-235-131 (2 other in vicinity),"1 drain, Tunlaw and Benton",StormDrainsPt_1894,,,,
-77.0294689552807,38.9206050140486,706,38.920597,-77.029467,7/27/2011,2011,Jim Graham Youth Program,C-240-099-611-231,13th & Florida,StormDrainsPt_870,,,,
-77.015082845044,38.9206022345302,707,38.920594,-77.015081,7/19/2013,2013,GZEP,C-253-098-082-952,2nd & Bryant NW,StormDrainsPt_1158,,,,
-76.9978189518626,38.9206022329696,708,38.920594,-76.997817,4/3/2011,2011,Edgewood Community,C-268-098-048-627,Rhode Island,StormDrainsPt_647,,,,
-76.9985522880963,38.9205827953658,709,38.920575,-76.99855,4/3/2011,2011,Edgewood Community,C-267-098-417-618,Rhode Island,StormDrainsPt_639,,,,
-77.032005069298,38.9205466756234,710,38.920539,-77.032003,7/1/2011,2011,Jim Graham Youth Program,C-238-099-409-219,14th & Belmont,StormDrainsPt_709,,,,
-77.0181300636667,38.9204716761624,711,38.920464,-77.018128,7/19/2013,2013,Brian McNeil,C-250-098-439-865,500 Bryant,StormDrainsPt_1156,,,,
-77.036596742804,38.9204494611448,712,38.920442,-77.036594,7/25/2011,2011,Jim Graham Youth Program,C-234-099-425-199,16th & Belmont,StormDrainsPt_803,,,,
-76.9991633919383,38.9203827894508,713,38.920375,-76.999161,4/3/2011,2011,Edgewood Community,C-266-098-877-399,Rhode Island,StormDrainsPt_635,,,,
-77.0148245116854,38.9203605651762,714,38.920353,-77.014822,7/19/2013,2013,GZEP,C-253-098-301-676,2nd & Adams,StormDrainsPt_1159,,,,
-77.0122217355481,38.9203355710413,715,38.920328,-77.012219,7/19/2013,2013,GZEP,C-255-098-554-600,First St & Adams NW,StormDrainsPt_1163,,,,
-77.0366022902071,38.920316127151,716,38.920308,-77.0366,7/25/2011,2011,Jim Graham Youth Program,C-234-099-416-048,16th & Belmont,StormDrainsPt_802,,,,
-76.9986939463975,38.9203050162691,717,38.920297,-76.998692,4/3/2011,2011,Edgewood Community,C-267-098-285-307,Rhode Island,StormDrainsPt_638,,,,
-77.0120467377903,38.9202911241135,718,38.920283,-77.012044,7/19/2013,2013,GZEP,C-255-098-708-547,First & Adams NW,StormDrainsPt_1164,,,,
-77.0006356164378,38.9202883473914,719,38.920281,-77.000633,4/3/2011,2011,Edgewood Community,C-265-098-597-328,4th Adams,StormDrainsPt_627,,,,
-77.0021522819685,38.9202827891517,720,38.920275,-77.00215,4/3/2011,2011,Edgewood Community,C-264-098-284-352,3rd Adams,StormDrainsPt_608,,,,
-77.0317550666763,38.9202633418529,721,38.920256,-77.031753,6/30/2011,2011,Jim Graham Youth Program,C-238-098-620-894,1300 14th & Florida,StormDrainsPt_693,,,,
-77.01344395374,38.9201938979645,722,38.920186,-77.013442,7/19/2013,2013,GZEP,C-254-098-498-466,Adams & Flager Pl NW,StormDrainsPt_1162,,,,
-77.0136550711734,38.9201911259421,723,38.920183,-77.013653,7/19/2013,2013,GZEP,C-254-098-309-471,Adams & Flager Pl NW,StormDrainsPt_1160,,,,
-77.0021689536046,38.9201883455419,724,38.920181,-77.002167,4/3/2011,2011,Edgewood Community,C-264-098-268-245,3rd Adams,StormDrainsPt_607,,,,
-77.0007439535689,38.9201855707463,725,38.920178,-77.000742,4/3/2011,2011,Edgewood Community,C-265-098-509-216,4th  Adams,StormDrainsPt_626,,,,
-77.0208217365731,38.920157791776,726,38.92015,-77.020819,7/19/2013,2013,Brian McNeil,C-248-098-098-568,600 Bryant St,StormDrainsPt_1143,,,,
-77.001968949682,38.9201050130513,727,38.920097,-77.001967,4/3/2011,2011,Edgewood Community,C-264-098-439-149,3rd Adams,StormDrainsPt_609,,,,
-77.0218300645014,38.9201022335539,728,38.920094,-77.021828,7/7/2011,2011,Jim Graham Youth Program,C-247-098-221-527,Georgia & Bryant,StormDrainsPt_796,,,,
-77.000460612757,38.9199772366253,729,38.919969,-77.000458,4/3/2011,2011,Edgewood Community,C-265-097-746-980,Rhode Island & 4th,StormDrainsPt_625,,,,
-76.9997411672696,38.9199522391503,730,38.919944,-76.999739,4/3/2011,2011,Edgewood Community,C-266-097-367-940,RI & 5,StormDrainsPt_633,,,,
-77.0416022972398,38.9198077895683,731,38.9198,-77.0416,7/26/2011,2011,Jim Graham Youth Program,C-230-098-069-581,18th & Kalorama,StormDrainsPt_826,,,,
-77.0008772869566,38.919791122183,732,38.919783,-77.000875,4/3/2011,2011,Edgewood Community,C-265-097-382-777,Rhode Island & 4th,StormDrainsPt_622,,,,
-77.0418300739421,38.919763342232,733,38.919756,-77.041828,7/26/2011,2011,Jim Graham Youth Program,C-229-098-873-535,18th & Kalorama,StormDrainsPt_820,,,,
-77.0418689646644,38.9197161246603,734,38.919708,-77.041867,7/26/2011,2011,Jim Graham Youth Program,C-229-098-833-484,18th & Kalorama,StormDrainsPt_818,,,,
-77.0418411878051,38.9196216822805,735,38.919614,-77.041839,7/26/2011,2011,Jim Graham Youth Program,C-229-098-857-375,18th & Kalorama,StormDrainsPt_819,,,,
-77.0179745063137,38.9194300132102,736,38.919422,-77.017972,7/19/2013,2013,GZEP,C-250-097-549-704,W & 4th NW,StormDrainsPt_1154,,,,
-77.0364050781604,38.9193661253985,737,38.919358,-77.036403,7/25/2011,2011,Jim Graham Youth Program,C-234-097-566-990,16th & W,StormDrainsPt_801,,,,
-77.0177106241991,38.919341123286,738,38.919333,-77.017708,7/19/2013,2013,GZEP,C-250-097-772-604,W & 4th NW,StormDrainsPt_1155,,,,
-77.0295161772845,38.9193244592957,739,38.919317,-77.029514,7/27/2011,2011,Jim Graham Youth Program,C-240-097-538-809,13th & W,StormDrainsPt_865,,,,
-77.002207845507,38.9193244551771,740,38.919317,-77.002206,4/3/2011,2011,Edgewood Community,C-264-097-208-282,Rhodes Land & 3rd,StormDrainsPt_606,,,,
-77.0269717339451,38.9192939055115,741,38.919286,-77.026969,8/8/2011,2011,Jim Graham Youth Program,C-242-097-746-728,11th & W,StormDrainsPt_911,,,,
-77.0146995159492,38.9192688977434,742,38.919261,-77.014697,7/19/2013,2013,GZEP,C-253-097-384-462,2nd & W NW,StormDrainsPt_1157,,,,
-77.029807853724,38.9192494539713,743,38.919242,-77.029806,7/27/2011,2011,Jim Graham Youth Program,C-240-097-279-729,13th & W,StormDrainsPt_864,,,,
-77.0271411780542,38.9192411225091,744,38.919233,-77.027139,8/8/2011,2011,Jim Graham Youth Program,C-242-097-593-674,11th & W,StormDrainsPt_909,,,,
-77.0321689553851,38.919141124215,745,38.919133,-77.032167,6/30/2011,2011,Jim Graham Youth Program,C-238-097-232-658,1400 14th & W,StormDrainsPt_691,,,,
-77.0218106271177,38.9190994570915,746,38.919092,-77.021808,7/7/2011,2011,Jim Graham Youth Program,C-247-097-213-411,Georgia & W,StormDrainsPt_795,,,,
-77.0271134091792,38.9190855641178,747,38.919078,-77.027111,8/8/2011,2011,Jim Graham Youth Program,C-242-097-615-500,11th & W,StormDrainsPt_910,,,,
-77.0219995119523,38.9189577927267,748,38.91895,-77.021997,7/19/2013,2013,Brian McNeil,C-247-097-043-257,2200 Georgia Ave,StormDrainsPt_1142,,,,
-77.0417661886237,38.9188355701951,749,38.918828,-77.041764,7/26/2011,2011,Jim Graham Youth Program,C-229-097-904-505,18th & Wyoming,StormDrainsPt_817,,,,
-77.0418356322524,38.9187022310701,750,38.918694,-77.041833,7/26/2011,2011,Jim Graham Youth Program,C-229-097-840-357,18th & Wyoming,StormDrainsPt_816,,,,
-77.0297328533864,38.9182244602442,751,38.918217,-77.029731,7/27/2011,2011,Jim Graham Youth Program,C-240-096-322-593,13th & V,StormDrainsPt_861,,,,
-77.029516180933,38.9182189029881,752,38.918211,-77.029514,7/27/2011,2011,Jim Graham Youth Program,C-240-096-510-587,13th & V,StormDrainsPt_862,,,,
-77.0366189618612,38.9181772382317,753,38.918169,-77.036617,7/25/2011,2011,Jim Graham Youth Program,C-234-096-350-673,16th & V,StormDrainsPt_800,,,,
