X,Y,OBJECTID,FEATURECODE,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,GIS_ID
-77.0052341540674,38.8351492354578,6985,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8028
-76.9938771047793,38.8348471658011,6986,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8036
-77.0042519049886,38.8344681817906,6987,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8026
-76.992765216185,38.8343451508053,6988,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8035
-76.9925612792721,38.8341852468249,6989,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8033
-76.9958666305038,38.8329087945279,6990,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8032
-77.0074184138158,38.8290917631019,6991,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7938
-77.0074547341739,38.8290586006168,6992,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7937
-77.007453044078,38.8286448057479,6993,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7936
-77.0135605389991,38.8282530630363,6994,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5910
-77.013555168957,38.8282356773148,6995,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5909
-76.9941200109518,38.8275914814859,6996,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7900
-76.99413868038,38.8275771859829,6997,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7899
-77.0025641436297,38.8253651395481,6998,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7897
-77.0035590726947,38.8247348986385,6999,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7935
-77.003587401465,38.8247209796783,7000,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7933
-77.0036012780489,38.8247160786408,7001,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7932
-77.003633706547,38.8247028171612,7002,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7930
-77.0037806833489,38.8246573106873,7003,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7929
-77.0038001333891,38.8246472025472,7004,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7927
-77.0037731509366,38.8246397714322,7005,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7926
-77.0037901254476,38.8246375818226,7006,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7925
-77.0038216785663,38.824622626726,7007,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7923
-77.0038446294337,38.8246119779553,7008,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7922
-77.0269069482239,38.8239823094345,7009,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5913
-77.0075701205143,38.8235207522643,7010,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7921
-77.0089503895499,38.8229888481628,7011,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7919
-77.008943144008,38.8229718677404,7012,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7918
-77.0035808463132,38.8228344700236,7013,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7916
-77.0220775333799,38.822588243445,7014,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5914
-77.0221990349568,38.8225864367144,7015,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5916
-77.0229588837579,38.8225769388817,7016,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5917
-77.0233299984931,38.8225719376343,7017,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5929
-77.023392839546,38.8225716277733,7018,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5928
-77.0235210316477,38.8225697192315,7019,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5920
-77.0235743490247,38.822568825641,7020,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5921
-77.023955735556,38.8225634689973,7021,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5926
-77.0242682355297,38.8225592334972,7022,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5925
-77.0244510464472,38.8225571053664,7023,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5922
-77.0243969571351,38.8225568194083,7024,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5923
-77.0069675725401,38.8225336589819,7025,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7915
-77.0069427899716,38.8225253906774,7026,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7914
-77.0245040159586,38.8225157363352,7027,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5931
-77.0220085001164,38.8224870282267,7028,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5932
-77.024510339411,38.8224189929677,7029,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5933
-77.0221953293827,38.8224091776103,7030,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5935
-77.0221328799081,38.8224091894725,7031,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5936
-77.0223117984284,38.8224077680923,7032,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5938
-77.0224618471288,38.8224062529056,7033,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5939
-77.022956120163,38.8223983733866,7034,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5944
-77.0230113375972,38.8223977679508,7035,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5943
-77.023137030719,38.8223965449677,7036,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5941
-77.0233345701655,38.822395559741,7037,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5948
-77.0234533881348,38.8223934549612,7038,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5946
-77.0235162402521,38.8223922531921,7039,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5945
-77.0238873311441,38.8223878087024,7040,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5949
-77.0240674815153,38.8223856817169,7041,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5951
-77.0242672084055,38.8223832531039,7042,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5952
-77.024394214063,38.8223814339342,7043,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5954
-77.0244475313871,38.822380828216,7044,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5955
-77.0249433246003,38.8223743903263,7045,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5957
-77.0264839259719,38.8222535083898,7046,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5958
-77.0083459154743,38.8221994621138,7047,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7912
-77.0083381517716,38.8221809322306,7048,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7911
-77.0083275321978,38.8221624115592,7049,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7910
-77.0264810752678,38.8221122020522,7050,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5961
-77.0264768911141,38.8219151155167,7051,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5963
-77.0264760550299,38.8218652808044,7052,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5964
-77.0266555637989,38.8217831006293,7053,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5966
-77.0129184473263,38.8216641490294,7054,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5967
-77.012917684065,38.8216462672844,7055,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5968
-77.0201156131968,38.8206186781195,7056,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5970
-77.0097433367485,38.8205033995537,7057,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7909
-77.0090750981916,38.8203058614457,7058,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7907
-77.0217345154108,38.8202430674804,7059,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5971
-77.0265305559551,38.8200303312071,7060,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5973
-77.0270608248257,38.8199733569095,7061,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5974
-77.019684456551,38.8180786931283,7062,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5976
-77.018701789806,38.8176749774257,7063,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5977
-77.0189873303894,38.8169592432468,7064,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5978
-77.027422748175,38.816520185586,7065,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5979
-77.0268720299327,38.8162961465578,7066,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5980
-77.0265614763908,38.8139365614159,7067,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7905
-77.0264834188323,38.8139309218289,7068,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7904
-77.0252789245096,38.8135233296521,7069,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_7902
-77.0252728713775,38.8135002782378,7070,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_7901
-77.0347212707449,38.9088799596846,7071,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6647
-77.0367826428206,38.9088592042336,7072,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6645
-77.0347227648067,38.90882275624,7073,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6642
-77.0407479494296,38.9088027304263,7074,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6639
-77.0432239366332,38.9087861661121,7075,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6829
-77.0383824322717,38.9087659126505,7076,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6636
-76.9341862370252,38.9087105329142,7077,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8260
-77.0490147808702,38.9086716361952,7078,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6828
-77.0490638958545,38.9086700301107,7079,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6825
-77.0197566872863,38.9086763738379,7080,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6438
-77.0075197018059,38.9086678031782,7081,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6435
-77.047832351793,38.9086378675279,7082,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6821
-77.0376749060135,38.908634900343,7083,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6634
-77.0375791872023,38.9086346338949,7084,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6633
-77.0102486835608,38.9086366159196,7085,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6432
-77.0103186908751,38.9086341054363,7086,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6429
-77.0712714924543,38.9086101556747,7087,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9831
-77.0383302333053,38.9086075360228,7088,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6629
-77.0409426737741,38.9085828586811,7089,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6627
-77.0583305157689,38.9085632471298,7090,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2790
-77.0400608350587,38.9085649675233,7091,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_6341
-77.0383859731153,38.9085540171487,7092,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6622
-77.0233595576272,38.9085289900584,7093,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_6361
-77.0383847761155,38.9085150294152,7094,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6621
-77.0451858877163,38.9084986880924,7095,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6817
-77.0271994906951,38.9084905673364,7096,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7065
-77.0293395047619,38.9084891486774,7097,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7062
-77.0040451668563,38.9084837364978,7098,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6426
-77.0271972917985,38.9084688577323,7099,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7060
-77.0062109821133,38.9084578054629,7100,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6422
-77.0383290358677,38.9084389542055,7101,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6620
-77.0383290153848,38.9084008398943,7102,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6619
-77.0338386374158,38.9083581128913,7103,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6617
-77.0338288404017,38.9083403422592,7104,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6614
-77.0338744898721,38.9083245013658,7105,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6611
-77.0743146314167,38.9082630867395,7106,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9827
-77.0220543624942,38.9082640109823,7107,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7059
-77.0741700035612,38.9082174162259,7108,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9825
-77.0342185189359,38.9082264533476,7109,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6608
-77.0240804082024,38.9082173530789,7110,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7056
-77.014109226145,38.9149170000834,7111,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7674
-77.0093355853626,38.9148841842559,7112,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7673
-77.0671243324302,38.9147957408204,7113,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9874
-77.0419900903038,38.9147908291808,7114,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7012
-77.0388319540065,38.9147894801915,7115,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6793
-77.0388869348859,38.9147316193741,7116,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6790
-77.0003195654095,38.9147022101709,7117,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7774
-77.000254809641,38.9146805272657,7118,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7771
-77.0543049702678,38.9146306580491,7119,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7124
-77.0218093573879,38.9146274325858,7120,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6542
-77.0885857336038,38.9145700962262,7121,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9896
-77.0220244379008,38.9145932686605,7122,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6540
-77.088508666634,38.9145355626002,7123,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9893
-77.0884819080824,38.9145293761196,7124,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9892
-77.0220222566131,38.9143627187052,7125,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6535
-77.0297168770101,38.9142675354971,7126,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6787
-76.984333290282,38.9142400058388,7127,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8190
-77.0217232589034,38.9142117318899,7128,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6534
-77.0451024219352,38.9142002987485,7129,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7003
-77.0213978084413,38.9142040447772,7130,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6531
-77.021033547439,38.9141998139446,7131,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6528
-77.0359398845431,38.914190044926,7132,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6785
-77.0213967649778,38.9141849833264,7133,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6526
-77.0530635329557,38.9141511290418,7134,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7122
-77.021637406553,38.914147914742,7135,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6522
-77.0462942066292,38.914047483609,7136,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6998
-77.031632974422,38.9140441931974,7137,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6782
-77.0456587946615,38.9140255551098,7138,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6996
-77.0459701717689,38.9140029121704,7139,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6993
-77.0221563151051,38.9140067198995,7140,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6519
-77.0459560286619,38.9139745234507,7141,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6990
-76.9839911979148,38.913956611232,7142,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8178
-76.9839912725178,38.9139324598889,7143,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8186
-76.9840428407901,38.9139140809245,7144,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8184
-77.039650339983,38.913840113897,7145,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6779
-77.0394083980173,38.9138212692311,7146,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6776
-77.0396745739065,38.913813909422,7147,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6775
-77.0669207349126,38.9137738074512,7148,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9870
-77.0366490752054,38.9137566496777,7149,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6772
-77.0474461133067,38.9137377112097,7150,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6988
-77.0366471847765,38.9137353005082,7151,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6771
-77.0220527142898,38.9137095994732,7152,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6516
-77.0659335538702,38.9136575124895,7153,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2830
-77.0658872005647,38.9136563495362,7154,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2829
-77.0220566286014,38.9136528281868,7155,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6513
-77.0533083146096,38.9233154090598,7156,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10227
-77.0535277691069,38.9233016160913,7157,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10224
-77.0535243053434,38.9232806913423,7158,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10222
-77.0534773112684,38.9232635339844,7159,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10221
-77.0536159762756,38.9232545071634,7160,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10219
-77.0543271844988,38.9232517104069,7161,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10217
-77.0543545485369,38.9232500131257,7162,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10215
-77.0544192049591,38.9232457491218,7163,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10212
-77.053942698969,38.9232383400026,7164,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10209
-77.0741737399468,38.923207287538,7165,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_90
-76.9939122445743,38.9232300121919,7166,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8966
-77.0421107550583,38.9232023590255,7167,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10422
-76.9939056533564,38.9231708091554,7168,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8964
-77.0116078153516,38.9231605091253,7169,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8953
-77.0736562988848,38.9231156128023,7170,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_88
-77.011670988803,38.9230991471489,7171,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8956
-77.0545718981091,38.9230630071247,7172,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10208
-77.0741079532126,38.9230215776099,7173,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_85
-77.0740353938359,38.9230210650859,7174,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_82
-76.978391669326,38.9230383499285,7175,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8410
-77.0418640111108,38.9230146691847,7176,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10558
-77.0414413796164,38.9229779577697,7177,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10557
-77.0744520722938,38.9229505534361,7178,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_78
-77.0721028254256,38.922915398705,7179,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_76
-77.0190797774582,38.9229145556142,7180,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10893
-77.0669841522051,38.922698785871,7181,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_75
-77.0213156657996,38.9226927445568,7182,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10892
-77.0377971070636,38.9226654334283,7183,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10553
-77.0745482744309,38.9226334801115,7184,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_73
-77.0743326851853,38.9226323652878,7185,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_70
-76.9940000879162,38.9226283778922,7186,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8959
-76.994847983426,38.9225665311538,7187,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8967
-77.0194012018078,38.9225597188912,7188,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10889
-77.0430902292416,38.9225289810841,7189,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10418
-77.033961874637,38.9225180997857,7190,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_10548
-77.046514167078,38.9002482708446,7191,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3800
-77.0465141402005,38.9001893741904,7192,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3798
-77.0465475140048,38.9001710739239,7193,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3795
-77.0465134133825,38.9001531878929,7194,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3792
-77.0402780752396,38.9001328481673,7195,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4078
-77.0376204278553,38.9001304822578,7196,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4554
-77.0410118668025,38.9001284039687,7197,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4074
-77.0411065015488,38.9001277311129,7198,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4070
-77.0192139414491,38.8859461620286,7199,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3310
-77.0186720834851,38.8859416015924,7200,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3309
-77.018655739622,38.8859412078355,7201,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3308
-77.0188036977768,38.885940715671,7202,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3306
-77.0187539518706,38.8859406425944,7203,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3305
-77.0188217011929,38.8859404245026,7204,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3303
-77.0188719656131,38.8859399209301,7205,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3302
-77.0188365925193,38.885939791515,7206,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3300
-77.0187690044491,38.8859395861954,7207,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3299
-77.0035861934539,38.8859360938288,7208,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6125
-76.9981796946327,38.8859219105581,7209,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6060
-77.0035838639851,38.8859115730825,7210,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6126
-76.9916316484812,38.8859032750012,7211,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8660
-76.9983816641396,38.8858865105833,7212,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6004
-77.0254952267466,38.8858552182232,7213,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5530
-76.975164220701,38.8858467852161,7214,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8605
-76.9837334367656,38.8857846035597,7215,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8792
-77.0251571066624,38.8857685498224,7216,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5529
-76.9307474306645,38.8856820864122,7217,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8843
-76.9307245548045,38.8856789739622,7218,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8842
